web-scraper-order,web-scraper-start-url,text
"1744268291-3497","https://www.plonkit.net/brazil","Açai palms produce fruits that are popular globally. Most of these palms are found near Belem, but can be seen across the Amazon. They are distinct in the way the leaflets droop downward along with their unusually thin trunks."
"1744268291-3498","https://www.plonkit.net/brazil","Moriche palms have leaves with a rounded fan shape. They are most common in Amazonas, Acre, and Roraima, but can be found in all of the Amazonian states."
"1744268291-3499","https://www.plonkit.net/brazil","Macaw palms have thin leaves compared to other palms, and often have a visible spear shaped top. They are very common around Mato Grosso do Sul and the surrounding states, but can be seen much further out sometimes. These palms should be used with caution, and single trees are much less of an indicator than multiple trees."
"1744268291-3500","https://www.plonkit.net/brazil","This species of plant, with long stems and many leaves growing up, are very common in Ceará, Rio Grande do Norte, and Paraíba. In the dry season, you can still make out the distinct long stems without leaves."
"1744268291-3501","https://www.plonkit.net/brazil","Very tall grass can be often seen in the centre of the country, most notably in the Tocantins, Goiás, Bahia, and Minas Gerais states."
"1744268291-3502","https://www.plonkit.net/brazil","Eucalyptus Grandis, when fully grown, is a very tall tree with plantations all over Brazil. You can find them in both large and very small plantations., as well as randomly growing anywhere. You can see them all over the south, but there are some large plantations in Amapá too."
"1744268291-3503","https://www.plonkit.net/brazil","Sugarcane plantations are by far most common in the state of São Paulo, and in the coastal north east states, especially Alagoas and Pernambuco."
"1744268291-3504","https://www.plonkit.net/brazil","Soybeans appear as small, leafy soil grown plants. They are most commonly grown in Mato Grosso, Paraná, and Goiás."
"1744268291-3505","https://www.plonkit.net/brazil","Coffee beans are by far the most common in Minas Gerais, but also can be found in Espírito Santo and northeastern São Paulo."
"1744268291-3506","https://www.plonkit.net/brazil","Alongside ladder poles, round poles can often be found across the south of Brazil, especially São Paulo. These poles are cylindrical and made of concrete. NOTE: This map and the following wooden pole map was created using statistical analysis of semi-urban and rural locations. 434 locations of 3 poles per location were used across 16 states that were thought to have mixed poles. Regardless of the state, the centre of large cities will often have round poles."
"1744268291-3507","https://www.plonkit.net/brazil","Alongside ladder poles, round poles can often be found across the south of Brazil, especially São Paulo. These poles are cylindrical and made of concrete."
"1744268291-3508","https://www.plonkit.net/brazil",": This map and the following wooden pole map was created using statistical analysis of semi-urban and rural locations. 434 locations of 3 poles per location were used across 16 states that were thought to have mixed poles. Regardless of the state, the centre of large cities will often have round poles."
"1744268291-3509","https://www.plonkit.net/brazil","Some states also use wooden poles. They are most commonly seen in Rio Grande do Sul, Roraima, Amazonas, and Rio de Janeiro."
"1744268291-3510","https://www.plonkit.net/brazil","Some states also use wooden poles. They are most commonly seen in Rio Grande do Sul, Roraima, Amazonas, and Rio de Janeiro."
"1744268291-3511","https://www.plonkit.net/brazil","Brazil often uses supports on its electricity poles that connect the crossbar to the stem of the pole. The frequency of pole supports varies greatly state-to-state. It is notably rare in the northeast."
"1744268291-3512","https://www.plonkit.net/brazil","Markings on poles are used by the electricity companies to identify them. This pole ID is long, yellow pole paint with a black code. The ones that start with a letter are found in Bahia and Pernambuco."
"1744268291-3513","https://www.plonkit.net/brazil","Similar to the Bahia and Pernambuco poles, Goiás poles also use long, yellow pole paint with a black paint code, but it always starts with a number. They also have a rarer yellow on black pole ID, which can be either paint or a plate."
"1744268291-3514","https://www.plonkit.net/brazil","This small yellow or orange plate attached onto the pole by thin metal or zip tie is found in Rio Grande do Norte and Pernambuco. This ID is usually much higher up the pole in Pernambuco than in Rio Grande do Norte."
"1744268291-3515","https://www.plonkit.net/brazil","Pole IDs in Paraná are usually made up of black paint and yellow or white painted text."
"1744268291-3516","https://www.plonkit.net/brazil","Most poles in Maranhão have a small beige plate with numbers built into the surface of the pole. This pole ID can be found in Pará and Piauí more rarely."
"1744268291-3517","https://www.plonkit.net/brazil","Utility poles in Paraná on intersections are sometimes painted with the street name. This can sometimes extend to Santa Catarina or Rio Grande do Sul if there are ladder poles in the city."
"1744268291-3518","https://www.plonkit.net/brazil","This poletop, consisting of an asymmetrical crossbar and a support reaching to the middle of the longer part of the crossbar, is the most common poletop in the state of São Paulo. It can also be frequently seen in the states of Rio Grande do Sul, Rio de Janeiro and Mato Grosso do Sul."
"1744268291-3519","https://www.plonkit.net/brazil","This asymmetrical crossbar with no supports is exclusive to Ceara and Rondonia."
"1744268291-3520","https://www.plonkit.net/brazil","This pole configuration, featuring a zigzag-shaped top bar resting atop a flat crossbar, is exclusive to Ceara and Roraima. The pole is usually much larger than a regular electricity pole."
"1744268291-3521","https://www.plonkit.net/brazil","Poles that have a smooth cone on top, often called a pencil pole, are common in the state of Rio de Janeiro and rarely in Brasília and Manaus."
"1744268291-3522","https://www.plonkit.net/brazil","Gamma-shaped poles containing electricity boxes at the end of the bar are most commonly seen in the state of Rio de Janeiro and in the cities of Belém, Salvador, Fortaleza and Maceió."
"1744268291-3523","https://www.plonkit.net/brazil","You may frequently see electricity counters attached to the poles in Cuiabá, Macapá and large cities in the state of Pará."
"1744268291-3524","https://www.plonkit.net/brazil","Poles that have one insulator on top and alternating horizontal insulators can be found in Mato Grosso and southern Acre. It is also very rare in Rio Grande do Sul."
"1744268291-3525","https://www.plonkit.net/brazil","Insulators that resemble brown mushrooms are only found in Pernambuco."
"1744268291-3526","https://www.plonkit.net/brazil","Insulators that resemble white mushrooms are found in Bahia and rarely Brasília."
"1744268291-3527","https://www.plonkit.net/brazil","Transparent insulators are mostly in Alagoas in the northeast, and Santa Catarina in the south. They can be seen rarely in Sergipe, Ceará, and Brasília."
"1744268291-3528","https://www.plonkit.net/brazil","These insulators have a shape resembling a spool of thread. They are found mostly in Rio de Janeiro and Espírito Santo, and have been seen in Ceará."
"1744268291-3529","https://www.plonkit.net/brazil","Insulators in Ceará can sometimes be uniquely long and thin. They are in Goiás too, but are rare."
"1744268291-3530","https://www.plonkit.net/brazil","Poles with horizontal insulators are very common in Pará and less so in Mato Grosso. They are rarely found in Acre, Amapá, Tocantins, Santa Catarina and Rio Grande do Sul."
"1744268291-3531","https://www.plonkit.net/brazil","Long grey insulators, not including when they are horizontal, are most commonly found in Pará, Mato Grosso, Tocantins, Bahia, Mato Grosso do Sul, Paraná and Santa Catarina."
"1744268291-3532","https://www.plonkit.net/brazil","Poles with these black double UFO-shaped insulators in a trident formation are common in Maranhão. The insulator itself is common across many states, but not in this configuration."
"1744268291-3533","https://www.plonkit.net/brazil","These insulators are spherical or cone shaped and suspended on a rod above the insulator bar. They are often referred to as “lollipop” insulators. They are very common in Rio Grande de Norte, Paraíba, Pernambuco, and more rarely, Sergipe."
"1744268291-3534","https://www.plonkit.net/brazil","These dark brown insulators with grey bases are found almost exclusively in Santa Catarina and Rio Grande do Sul."
"1744268291-3535","https://www.plonkit.net/brazil","Brazil often uses metal trash baskets outside houses. In Acre and Rondônia, however, it is much more common to see them made of concrete."
"1744268291-3536","https://www.plonkit.net/brazil","Lamps in Minas Gerais and Goias will often feature two parts to them. They can also be found in Rio Grande do Norte, Ceará, Rio Grande do Sul as well as the Federal District."
"1744268291-3537","https://www.plonkit.net/brazil","Lamps in urban northern Paraná sometimes have no lamp arm. Styles contrast, and are either colourful, plastic and industrial, or look fancy and ornate. Both versions are most commonly found in northwest Paraná."
"1744268291-3538","https://www.plonkit.net/brazil","The vast majority of poles in Mato Grosso, Mato Grosso do Sul, Pará, Amapá, Rio Grande do Norte, Pernambuco and Santa Catarina have the lamp arm attached to the pole, as opposed to it being attached with a plate, which is much more common generally."
"1744268291-3539","https://www.plonkit.net/brazil","Lamps in Roraima have a similar style but have different colours in the main cities. Boa Vista, Normandia, and Mucajaí have red lamps, Rorainópolis has blue lamps, Pacaraima and Iracema have green, and Caracaraí has yellow."
"1744268291-3540","https://www.plonkit.net/brazil","Lamps in Ceará often have a fancy and colourful arm, whether as lampposts or attached to utility poles. It sometimes says the town on the arm."
"1744268291-3541","https://www.plonkit.net/brazil","São Paulo has far more divided highways than any other state."
"1744268291-3542","https://www.plonkit.net/brazil","São Paulo has far more divided highways than any other state."
"1744268291-3543","https://www.plonkit.net/brazil","Phone numbers can sometimes be seen underneath kilometre markers in São Paulo."
"1744268291-3544","https://www.plonkit.net/brazil","Cobblestone pavement is most common in the northeast and in Rio Grande do Sul."
"1744268291-3545","https://www.plonkit.net/brazil","Roads with hexagonal concrete tiles can be found across Brazil, but they are more common in Santa Catarina and Minas Gerais."
"1744268291-3546","https://www.plonkit.net/brazil","Some roads in Acre are made of red brick."
"1744268291-3547","https://www.plonkit.net/brazil","Cobblestone roads with randomly sized stones are most common in southeast Rio Grande do Sul and Minas Gerais."
"1744268291-3548","https://www.plonkit.net/brazil","These uneven but mostly square stone roads are seen in western Rio Grande do Sul and west Santa Catarina. The soil will often be very dark in these regions too."
"1744268291-3549","https://www.plonkit.net/brazil","You can often see pavements in Rio Grande do Sul that have brown tiles but are either jagged and random, or square. This style can sometimes be seen in Santa Catarina."
"1744268291-3550","https://www.plonkit.net/brazil","Buildings in the southern states, mainly Santa Catarina, can be of European influence (typically vaguely German) in design and style."
"1744268291-3551","https://www.plonkit.net/brazil","Wooden houses on stilts are very common in the state of Acre."
"1744268291-3552","https://www.plonkit.net/brazil","Most roads in Piauí have red gravel on the side of the road. Some roads in Generation 4 now have tarmac and kerbs, but some gravel shoulders remain."
"1744268291-3553","https://www.plonkit.net/brazil","In all Generation 4 coverage in Amapá, the front right of the camera is smudged. In addition, all Generation 4 coverage in Amapá features the white car with the blue stripe."
"1744268291-3554","https://www.plonkit.net/brazil","You can often see rifts in Alagoas Generation 3 coverage."
"1744268291-3555","https://www.plonkit.net/brazil","These spheres on top of utility poles are João-de-Barro nests. They are common across the south of Brazil."
"1744268291-3556","https://www.plonkit.net/brazil","The landscape near the town of Uiramuta, in northern Roraima, features a very distinct landscape. It is dry, with large mountains containing numerous “folds.”"
"1744268291-3557","https://www.plonkit.net/brazil","Coastal regions in Rio Grande do Sul are recognisable due to being a rare flat wetland, which is uncommon in Brazil."
"1744268291-3558","https://www.plonkit.net/brazil","São Paulo has a square, yellow pole ID paint. It has three letters on top followed by two numbers, a black line, and four more numbers. The three letters represent the municipality within São Paulo, but are rarely visible."
"1744268291-3559","https://www.plonkit.net/brazil","Street signs in Campo Grande and Joinville are stickers wrapped around a pole at intersections. Campo Grande signs usually have extra information and a red and yellow stripe."
"1744268291-3560","https://www.plonkit.net/brazil","Lamps in Rio de Janeiro are curved through the whole of the lamp arm, which is not seen anywhere else."
"1744268291-3561","https://www.plonkit.net/brazil","Teresina lamps are usually blue with an orange arm."
"1744268291-3562","https://www.plonkit.net/brazil","Belém lamp heads are often orange."
"1744268291-3563","https://www.plonkit.net/brazil","Cuiaba lamps are usually a light green, and is one of the few cities that has poles with multiple electricity metres, sometimes 6 to 12."
"1744268291-3564","https://www.plonkit.net/brazil","Lamps in Belo Horizonte and Uberaba in Generation 4 can have a white, numbered plaque attached to the lamp. In Belo Horizonte, the tag starts with 0 or 1, and in Uberaba, it starts with a 1 or 2."
"1744268291-3565","https://www.plonkit.net/brazil","Lamps in Caxias do Sul usually have a zig-zag bent pole and a yellow head."
"1744268291-3566","https://www.plonkit.net/brazil","Poles on Santa Catarina Island (Florianópolis) are painted white with blue and red stripes."
"1744268291-3567","https://www.plonkit.net/brazil","Northwest Rio Grande do Sul has coverage with this camera glitch in Generation 3."
"1744268291-3568","https://www.plonkit.net/brazil","The 364 through Acre is very recognisable due to the rollercoaster-like landscape and road: the road uniquely rides the hills rather than snaking around them. There is usually no traffic, and is covered mostly by Generation 3 with an antenna."
"1744268291-3569","https://www.plonkit.net/brazil","The Amazonas 319 has a very lush, bright green and tropical landscape, as it cuts through the Amazon rainforest. The road is flat and mostly unpaved, featuring bright orange soil. However, closer to Manaus the road becomes paved. There are wooden or ladder poles alongside the entire stretch. It is covered by the blue Generation 4 car."
"1744268291-3570","https://www.plonkit.net/brazil","The Pará section of the 163 is often hilly, curvy, dry, and sometimes hazy. It has a wide range of amazonian vegetation. The road is frequently trafficked, usually by transportation trucks. It is covered by the blue Generation 4 car."
"1744268291-3571","https://www.plonkit.net/brazil","This Amazonian trekker combines boat and walking coverage on and near the Madeira and Aripuana rivers, south of the 319. They are seen travelling through dense rainforest and small villages."
"1744268291-3572","https://www.plonkit.net/brazil","The beautiful National Park of Northeast Maranhão, known for its sand dunes with pools of water, has walking trekker and vehicle coverage. The truck is white with a black bed. The landscape can vary from beach to sandy wetland."
"1744268291-3573","https://www.plonkit.net/brazil","Ilha de Fernando de Noronha is a Brazilian island with official coverage approximately 340 kilometres northeast of Rio Grande do Norte, and the country itself. It is covered by a white buggy, which is visible at the front. The island is similar in vegetation to the closest part of mainland Brazil, and has large exposed rocks. There is also boat coverage around the island."
"1744268293-3574","https://www.plonkit.net/botswana","All of Botswana was covered by a white Google car without an antenna.NOTE: Within Africa, this car can also be found in South Africa, Lesotho and Eswatini."
"1744268293-3575","https://www.plonkit.net/botswana","All of Botswana was covered by a white Google car without an antenna."
"1744268293-3576","https://www.plonkit.net/botswana",": Within Africa, this car can also be found in South Africa, Lesotho and Eswatini."
"1744268293-3577","https://www.plonkit.net/botswana","Botswana has white front plates and yellow rear plates, similar to UK-style plates.NOTE: Botswana is the only country in southern Africa where yellow rear plates are predominantly found."
"1744268293-3578","https://www.plonkit.net/botswana","Botswana has white front plates and yellow rear plates, similar to UK-style plates."
"1744268293-3579","https://www.plonkit.net/botswana",": Botswana is the only country in southern Africa where yellow rear plates are predominantly found."
"1744268293-3580","https://www.plonkit.net/botswana","Signs in Botswana are usually in English. Most town names, however, are derived from any of the indigenous languages spoken in the country.NOTE: The Afrikaans language, which is closely related to Dutch and common in South Africa, is very rare in Botswana. You will almost never find Afrikaans place names."
"1744268293-3581","https://www.plonkit.net/botswana","Signs in Botswana are usually in English. Most town names, however, are derived from any of the indigenous languages spoken in the country."
"1744268293-3582","https://www.plonkit.net/botswana",": The Afrikaans language, which is closely related to Dutch and common in South Africa, is very rare in Botswana. You will almost never find Afrikaans place names."
"1744268293-3583","https://www.plonkit.net/botswana","The typical Botswana landscape is dry and mostly flat, though a limited amount of elevation can be found in certain regions. Common vegetation includes shrubs, small trees, and occasionally dry, golden grasslands. The soil is arid, sandy and ranges in colour from white to red.NOTE: The border region of South Africa can have a similar landscape."
"1744268293-3584","https://www.plonkit.net/botswana","The typical Botswana landscape is dry and mostly flat, though a limited amount of elevation can be found in certain regions. Common vegetation includes shrubs, small trees, and occasionally dry, golden grasslands. The soil is arid, sandy and ranges in colour from white to red."
"1744268293-3585","https://www.plonkit.net/botswana",": The border region of South Africa can have a similar landscape."
"1744268293-3586","https://www.plonkit.net/botswana","Like the other countries in Southern Africa, outside road lines (if present) are yellow, while centre road lines are white.NOTE: Outside yellow road lines in arid environments also exist in Israel, Palestine, Jordan, and the UAE. However, these countries all drive on the right side."
"1744268293-3587","https://www.plonkit.net/botswana","Like the other countries in Southern Africa, outside road lines (if present) are yellow, while centre road lines are white."
"1744268293-3588","https://www.plonkit.net/botswana",": Outside yellow road lines in arid environments also exist in Israel, Palestine, Jordan, and the UAE. However, these countries all drive on the right side."
"1744268293-3589","https://www.plonkit.net/botswana","Botswana has a unique black-and-yellow striped signpost. More rarely, you can see red-and-white signposts.NOTE: In Southern Africa, these signposts are only found in Botswana."
"1744268293-3590","https://www.plonkit.net/botswana","Botswana has a unique black-and-yellow striped signpost. More rarely, you can see red-and-white signposts."
"1744268293-3591","https://www.plonkit.net/botswana",": In Southern Africa, these signposts are only found in Botswana."
"1744268293-3592","https://www.plonkit.net/botswana","Curbs and guardrails are usually striped. Possible colour schemes are black-and-yellow, red-and-white, and black-and-white."
"1744268293-3593","https://www.plonkit.net/botswana","Curbs and guardrails are usually striped. Possible colour schemes are black-and-yellow, red-and-white, and black-and-white."
"1744268293-3594","https://www.plonkit.net/botswana","These small red-and-white chevrons can sometimes be found next to the road.NOTE: They are also very common in South Africa."
"1744268293-3595","https://www.plonkit.net/botswana","These small red-and-white chevrons can sometimes be found next to the road."
"1744268293-3596","https://www.plonkit.net/botswana",": They are also very common in South Africa."
"1744268293-3597","https://www.plonkit.net/botswana","Just like the other Southern African countries, direction signs have a green background.The numbers of major roads start with A. These road numbers frequently appear on direction signs.NOTE: Road numbers in South Africa never start with A."
"1744268293-3598","https://www.plonkit.net/botswana","Just like the other Southern African countries, direction signs have a green background."
"1744268293-3599","https://www.plonkit.net/botswana","Some road signs have a blue background. This is an older style of sign that was used before signs with white backgrounds were introduced. They are relatively unique to Botswana. Note that most road signs will have the newer white background."
"1744268293-3600","https://www.plonkit.net/botswana","Some road signs have a blue background. This is an older style of sign that was used before signs with white backgrounds were introduced. They are relatively unique to Botswana."
"1744268293-3601","https://www.plonkit.net/botswana","Typical Botswana houses range from small impoverished shacks to comfortable middle-class bungalows. Some buildings have exposed grey bricks. On occasion, you might find traditional round huts.NOTE: All of these house styles are also found in the other southern African countries."
"1744268293-3602","https://www.plonkit.net/botswana","Typical Botswana houses range from small impoverished shacks to comfortable middle-class bungalows. Some buildings have exposed grey bricks. On occasion, you might find traditional round huts."
"1744268293-3603","https://www.plonkit.net/botswana",": All of these house styles are also found in the other southern African countries."
"1744268293-3604","https://www.plonkit.net/botswana","Random small blurs are common in Botswana’s coverage. These blurs are similar to the ones found on licence plates and faces, but they cover seemingly random parts of the panorama instead. This is especially noticeable in urban areas, and mostly absent on more rural roads."
"1744268293-3605","https://www.plonkit.net/botswana","Random small blurs are common in Botswana’s coverage. These blurs are similar to the ones found on licence plates and faces, but they cover seemingly random parts of the panorama instead. This is especially noticeable in urban areas, and mostly absent on more rural roads."
"1744268293-3606","https://www.plonkit.net/botswana","Botswana has many unique and distinct regions throughout the country. This image breaks down the main factors that differentiate each distinctive landscape by soil, vegetation and other clues."
"1744268293-3607","https://www.plonkit.net/botswana","Coverage in Botswana is fairly limited due to the country’s sparse road system. In addition to regular paved roads, you can still expect to see some rural unpaved road coverage. The most dense coverage is in the east and near Gaborone. The larger towns have extensive side road coverage."
"1744268293-3608","https://www.plonkit.net/botswana",""
"1744268293-3609","https://www.plonkit.net/botswana","Most of Botswana is as flat as a pancake. However, every now and then you will find some elevation. If you see hills, you are most likely in one of the two areas indicated on the minimap."
"1744268293-3610","https://www.plonkit.net/botswana","The southeastern region near Gaborone has many semi-arid hills covered in short shrubs. If you see a lot of these, you are likely to be in the area between Gaborone and Lobatse."
"1744268293-3611","https://www.plonkit.net/botswana","The landscape in the eastern pocket north of Francistown is characterised by red soil and a somewhat arid look. The soil in these two areas often looks firm and rocky, rather than sandy or dusty. Trees and bushes with yellowed leaves and other “autumn” colours are common. Many trees are bare and withered. You might see fallen leaves on the ground here and there."
"1744268293-3612","https://www.plonkit.net/botswana","A large region in the middle western part of the country is characterised by very white sandy soil. In addition, the vegetation tends to look very dry."
"1744268293-3613","https://www.plonkit.net/botswana","The A35 is a very recognisable road: there is always a power line to your west. It can also be recognised by its grainy asphalt with faded markings. Many small tracks can be found parallel to the road, disappearing into the bushes."
"1744268293-3614","https://www.plonkit.net/botswana","The A33 is characterised by a landscape that is more lush than usual. Trees have lots of green leaves and the grass is very tall. The more north you go, the more lush the vegetation becomes."
"1744268293-3615","https://www.plonkit.net/botswana","The road that runs along Botswana’s southern border, through the town of Middlepits, has asphalt with a distinct red tint. The landscape is arid. In some sections, slight hills can be seen."
"1744268293-3616","https://www.plonkit.net/botswana","Gaborone is the capital and largest city. It tends to look richer and more developed than the rest of Botswana, though some neighbourhoods may still look impoverished. In some southern parts of the city hills can be seen, but most of the town is flat."
"1744268293-3617","https://www.plonkit.net/botswana","In Francistown, you can often see a lone hill with radio antennas, which is located on the north side of the city. This hill is a good way to distinguish Francistown from Gaborone."
"1744268293-3618","https://www.plonkit.net/botswana","The western part of the A2 has overcast coverage, making it recognisable."
"1744268293-3619","https://www.plonkit.net/botswana","Chobe Flood Plains National Park in the far north has a lot of small, winding dirt road coverage, with a lot of it being just south of the Chobe River. It has scattered lush bushes on either side, and you will often find wildlife such as elephants and warthogs."
"1744268293-3620","https://www.plonkit.net/botswana","This portion of the A30 has a distinct autumn feel unique to it. Notably, there are trees with orange coloured leaves lining the road in straight rows. In addition, there is often tall grass as opposed to other autumn looking locations."
"1744268293-3621","https://www.plonkit.net/botswana","Salt pans can be found in central-eastern Botswana. Dirt road coverage can be found leading to the pans and has similar soil and grass, but you can also find many trees along the road. They are mainly found around the Nwetwe pan. The salt pans show up as lakes on the map."
"1744268293-3622","https://www.plonkit.net/botswana","Just outside Gaborone, there is a lot of coverage along very rural, small dirt tracks. They can be identified by the orange-red shade of dirt and abundance of green trees and bushes surrounding the road."
"1744268293-3623","https://www.plonkit.net/botswana","The section of the A33 within the Sibuya Forest Reserve and the CT/3 (Tamafupa) Commercial Wildlife Utilisation is under construction. This is most visible by the service road or embankment alongside the road."
"1744268293-3624","https://www.plonkit.net/botswana","The mostly unpaved road north of Maun to Khwai can be identified by extremely white sandy soil and tall green trees surrounding the road. The first section of the road, between Maun and Shorobe, is paved. But that section can still be identified by the trees, faint road markings, and power lines to the west of the road."
"1744268293-3625","https://www.plonkit.net/botswana","The A20 has mostly clean, recent asphalt. Some sections of the road are much thinner than usual. The landscape is characterised by red soil, dry grey-coloured trees, and very little grass"
"1744268293-3626","https://www.plonkit.net/botswana","Southeast of Tshabong, the A20 has been recently repainted and has very bright yellow lines and relatively dark asphalt. There is a powerline running alongside it to the northeast, it has orange-tan sandy soil, and you can often find patches of yellow flowers."
"1744268293-3627","https://www.plonkit.net/botswana","The Tsodilo Hills World Heritage Site is memorable due to its large protruding hills with exposed rock faces. The coverage around the hills is entirely on dirt roads."
"1744268293-3628","https://www.plonkit.net/botswana","These distinctive silos are found in Pandamatenga in northeastern Botswana and can be seen all around the town."
"1744268296-3629","https://www.plonkit.net/bhutan","Licence plates in Bhutan are almost always red and can easily be seen on vehicles.NOTE: Within Asia, Bhutan is the only country that uses full red licence plates."
"1744268296-3630","https://www.plonkit.net/bhutan","Licence plates in Bhutan are almost always red and can easily be seen on vehicles."
"1744268296-3631","https://www.plonkit.net/bhutan",": Within Asia, Bhutan is the only country that uses full red licence plates."
"1744268296-3632","https://www.plonkit.net/bhutan","Coverage in Bhutan was taken by a grey Google car without an antenna.NOTE: Bhutan is the only left hand driving country which has a grey Google car. Make sure to not mix it up with a white Google car, since they can look similar."
"1744268296-3633","https://www.plonkit.net/bhutan","Coverage in Bhutan was taken by a grey Google car without an antenna."
"1744268296-3634","https://www.plonkit.net/bhutan",": Bhutan is the only left hand driving country which has a grey Google car. Make sure to not mix it up with a white Google car, since they can look similar."
"1744268296-3635","https://www.plonkit.net/bhutan","Bhutan commonly uses these stone blocks as safety barriers on winding rural roads. These blocks are very common and often one of the best ways to recognize rural Bhutan rounds.Guardrails, on the other hand, are rare."
"1744268296-3636","https://www.plonkit.net/bhutan","Bhutan commonly uses these stone blocks as safety barriers on winding rural roads. These blocks are very common and often one of the best ways to recognize rural Bhutan rounds."
"1744268296-3637","https://www.plonkit.net/bhutan","The traditional Bhutanese architecture is very distinct. Most of the houses have tin roofs and wooden painted frames, which give them a unique look."
"1744268296-3638","https://www.plonkit.net/bhutan","The traditional Bhutanese architecture is very distinct. Most of the houses have tin roofs and wooden painted frames, which give them a unique look."
"1744268296-3639","https://www.plonkit.net/bhutan","Dzongkha is an official language in Bhutan and has unique-looking letters.NOTE: On street view, these letters can only be found in Bhutan."
"1744268296-3640","https://www.plonkit.net/bhutan","Dzongkha is an official language in Bhutan and has unique-looking letters."
"1744268296-3641","https://www.plonkit.net/bhutan",": On street view, these letters can only be found in Bhutan."
"1744268296-3642","https://www.plonkit.net/bhutan","Bhutan is a mountainous country and most of the coverage is located on its main mountain roads.NOTE: In the south are flat areas where you cannot see any mountains."
"1744268296-3643","https://www.plonkit.net/bhutan","Bhutan is a mountainous country and most of the coverage is located on its main mountain roads."
"1744268296-3644","https://www.plonkit.net/bhutan",": In the south are flat areas where you cannot see any mountains."
"1744268296-3645","https://www.plonkit.net/bhutan","Prayer flags near the road are typically seen in Bhutan."
"1744268296-3646","https://www.plonkit.net/bhutan","Prayer flags near the road are typically seen in Bhutan."
"1744268296-3647","https://www.plonkit.net/bhutan","Thin metal poles are occasionally found in Bhutan. They are often painted black at the bottom."
"1744268296-3648","https://www.plonkit.net/bhutan","Thin metal poles are occasionally found in Bhutan. They are often painted black at the bottom."
"1744268296-3649","https://www.plonkit.net/bhutan","These are the Bhutanese road markers, notice the yellow top and the white bottom.NOTE: If you are on rural roads and would like to find out where you are, these markers are the best clue to narrow down the exact location. On national highways, the road number is found on the top of the marker, but is not labelled on the map. However, it can still be used to identify the road using this table."
"1744268296-3650","https://www.plonkit.net/bhutan","These are the Bhutanese road markers, notice the yellow top and the white bottom."
"1744268296-3651","https://www.plonkit.net/bhutan",": If you are on rural roads and would like to find out where you are, these markers are the best clue to narrow down the exact location."
"1744268296-3652","https://www.plonkit.net/bhutan","These signs are frequently found in the cities of Bhutan and are often coloured red or blue.NOTE: As seen here, they will typically have the town name you are in written on them."
"1744268296-3653","https://www.plonkit.net/bhutan","These signs are frequently found in the cities of Bhutan and are often coloured red or blue."
"1744268296-3654","https://www.plonkit.net/bhutan",": As seen here, they will typically have the town name you are in written on them."
"1744268296-3655","https://www.plonkit.net/bhutan","Taxis in Bhutan have yellow licence plates and yellow roofs."
"1744268296-3656","https://www.plonkit.net/bhutan","Taxis in Bhutan have yellow licence plates and yellow roofs."
"1744268296-3657","https://www.plonkit.net/bhutan","Signposts in Bhutan frequently have black-and-white stripes.NOTE: Within Asia, these posts are also found in Sri Lanka, India, Malaysia and Bangladesh. Make sure to check other clues before guessing."
"1744268296-3658","https://www.plonkit.net/bhutan","Signposts in Bhutan frequently have black-and-white stripes."
"1744268296-3659","https://www.plonkit.net/bhutan",": Within Asia, these posts are also found in Sri Lanka, India, Malaysia and Bangladesh. Make sure to check other clues before guessing."
"1744268296-3660","https://www.plonkit.net/bhutan","Most of the Bhutanese street view coverage was taken on the main roads and cities."
"1744268296-3661","https://www.plonkit.net/bhutan","Two solid white outside lines are only seen in western Bhutan south and close to the capital Thimphu."
"1744268296-3662","https://www.plonkit.net/bhutan","Flat landscapes like this in Bhutan can only be found in the south."
"1744268296-3663","https://www.plonkit.net/bhutan","The Phobjikha Valley, south of Nubding, is a wide and relatively flat agricultural valley. It is by far the largest open valley with no major river visible on Street View."
"1744268296-3664","https://www.plonkit.net/bhutan","A hook can be seen on the back of the car in Haa District, mainly in the town of Ha."
"1744268296-3665","https://www.plonkit.net/bhutan","Late sunset coverage can be found in two places in the country; on a small rural sideroad in the east of Mongar District and in a significantly more urban area around the town of Paro in the west."
"1744268296-3666","https://www.plonkit.net/bhutan","Gelephu Airport is the only airport located in the flat south part of Bhutan, making it recognisable."
"1744268296-3667","https://www.plonkit.net/bhutan","The Paro International Airport is located in a dry northwest valley and is one of the two northern airports."
"1744268296-3668","https://www.plonkit.net/bhutan","While the Paro International Airport is located in a dry northwest valley, the Bumthang Domestic Airport is located in a wet northern valley."
"1744268298-3669","https://www.plonkit.net/belgium","Licence plates in Belgium use red text. You can recognise this distinct colour even through the blur."
"1744268298-3670","https://www.plonkit.net/belgium","Licence plates in Belgium use red text. You can recognise this distinct colour even through the blur."
"1744268298-3671","https://www.plonkit.net/belgium","Belgium uses white bollards with a yellow rectangular reflector on the front and white on the back. A second type of bollard is dark brown with two red stripes at the top. Occasionally, other bollards can be seen.NOTE: Denmark uses similar white bollards, but they have a red stripe at the top and the reflector is not rectangular. The dark brown bollard with two red stripes can also be seen in the Netherlands."
"1744268298-3672","https://www.plonkit.net/belgium","Belgium uses white bollards with a yellow rectangular reflector on the front and white on the back. A second type of bollard is dark brown with two red stripes at the top. Occasionally, other bollards can be seen."
